user_id,registration_date,observation_start_date,observation_end_date,last_live_bet_date,first_live_bet_date,tenure_days,live_bets_count,avg_bet_amount,total_turnover,total_payout,ggr,ggr_margin,deposit_count,total_deposit_amount,deposit_to_turnover_ratio,days_active_in_observation,bet_day_rate,days_since_last_bet,live_bets_count_outcome_window,churn,log_turnover,observation_days,daily_bet_activity_rate,inactivity_rate,ggr_per_bet,deposit_per_bet,days_to_first_bet,betting_window_days,activity_intensity,compact_turnover,compact_deposit
USER_11221,2025-06-07,2025-10-03,2025-12-31,2025-12-29,2025-10-04,207,85,9.89,840.65,84.06,756.59,0.9,5.0,744.84,0.8860286682923929,23,0.2556,2.0,10,0,6.735364250865091,89,0.25842696629213485,0.00966183574879227,8.901058823529413,8.762823529411765,119.0,86.0,0.4106280193236715,6.735364250865091,6.614511099988438
USER_11222,2025-08-30,2025-10-03,2025-12-31,2025-12-31,2025-10-06,123,80,6.73,538.4,348.65,189.75,0.3524,0.0,0.0,0.0,21,0.2333,0.0,7,0,6.2904574107056295,89,0.23595505617977527,0.0,2.371875,0.0,37.0,86.0,0.6504065040650406,6.2904574107056295,0.0
USER_11223,2024-11-18,2025-10-03,2025-12-31,2025-12-30,2025-10-08,408,76,15.81,1201.56,716.48,485.08,0.4037,1.0,978.26,0.814158260927461,25,0.2778,1.0,8,0,7.0922078967850455,89,0.2808988764044944,0.0024509803921568627,6.382631578947368,12.871842105263157,324.0,83.0,0.18627450980392157,7.0922078967850455,6.88679718439066
USER_11224,2023-10-17,2025-10-03,2025-12-31,2025-12-31,2025-10-04,806,112,5.61,628.32,128.1,500.22,0.7961,3.0,633.53,1.0082919531448942,28,0.3111,0.0,9,0,6.444639871372223,89,0.3146067415730337,0.0,4.4662500000000005,5.656517857142857,718.0,88.0,0.13895781637717122,6.444639871372223,6.452884567360593
USER_11225,2024-11-24,2025-10-03,2025-12-31,2025-12-30,2025-10-08,402,92,9.8,901.6,255.52,646.08,0.7166,4.0,810.93,0.8994343389529724,26,0.2889,1.0,3,0,6.805279487392901,89,0.29213483146067415,0.0024875621890547263,7.022608695652174,8.81445652173913,318.0,83.0,0.22885572139303484,6.805279487392901,6.699414129549098
USER_11226,2024-11-09,2025-10-03,2025-12-31,2025-12-30,2025-10-19,417,17,16.36,278.12,122.77,155.35,0.5586,2.0,234.48,0.8430893139651948,9,0.1,1.0,1,0,5.631641796878519,89,0.10112359550561797,0.002398081534772182,9.138235294117647,13.792941176470588,344.0,72.0,0.0407673860911271,5.631641796878519,5.461625984160061
USER_11227,2025-02-18,2025-10-03,2025-12-31,2025-12-31,2025-10-07,316,157,1.96,307.72,94.73,212.99,0.6922,3.0,412.0,1.338879500844924,36,0.4,0.0,10,0,5.7324347172293635,89,0.4044943820224719,0.0,1.356624203821656,2.624203821656051,231.0,85.0,0.49683544303797467,5.7324347172293635,6.023447592961033
USER_11228,2022-03-27,2025-10-03,2025-12-31,2025-12-26,2025-10-08,1375,30,11.77,353.1,314.2,38.9,0.1102,5.0,322.32,0.9128292268479183,11,0.1222,5.0,1,0,5.869579359117858,89,0.12359550561797752,0.0036363636363636364,1.2966666666666666,10.744,1291.0,79.0,0.02181818181818182,5.869579359117858,5.778642544865644
USER_11229,2024-05-02,2025-10-03,2025-12-31,2025-12-20,2025-10-03,608,64,6.49,415.36,319.1,96.26,0.2318,6.0,478.92,1.1530238828967643,19,0.2111,11.0,7,0,6.0315502706472675,89,0.21348314606741572,0.018092105263157895,1.5040625,7.483125,519.0,78.0,0.10526315789473684,6.0315502706472675,6.173619423344838
USER_11230,2025-07-02,2025-10-03,2025-12-31,2025-12-10,2025-10-10,182,34,12.88,437.92,338.89,99.03,0.2261,4.0,440.97,1.0069647424187067,13,0.1444,21.0,1,0,6.084317164122599,89,0.14606741573033707,0.11538461538461539,2.9126470588235294,12.969705882352942,100.0,61.0,0.18681318681318682,6.084317164122599,6.091242006471034
USER_11231,2023-01-17,2025-10-03,2025-12-31,2025-12-29,2025-10-04,1079,125,11.0,1375.0,1200.08,174.92,0.1272,6.0,1692.15,1.2306545454545454,32,0.3556,2.0,3,0,7.226936018493289,89,0.3595505617977528,0.0018535681186283596,1.39936,13.5372,991.0,86.0,0.11584800741427248,7.226936018493289,7.43434597832651
USER_11232,2024-05-22,2025-10-03,2025-12-31,2025-12-12,2025-10-03,588,23,5.03,115.69,80.62,35.07,0.3031,2.0,80.73,0.6978131212723658,10,0.1111,19.0,0,1,4.759520845818016,89,0.11235955056179775,0.03231292517006803,1.5247826086956522,3.5100000000000002,499.0,70.0,0.0391156462585034,4.759520845818016,4.403421131528038
USER_11233,2024-08-26,2025-10-03,2025-12-31,2025-12-23,2025-10-05,492,51,16.09,820.59,354.12,466.47,0.5685,4.0,817.09,0.9957347761976139,16,0.1778,8.0,1,0,6.711241487167346,89,0.1797752808988764,0.016260162601626018,9.146470588235294,16.02137254901961,405.0,79.0,0.10365853658536585,6.711241487167346,6.706972355000379
USER_11234,2024-04-29,2025-10-03,2025-12-31,2025-12-31,2025-10-18,611,38,18.51,703.38,313.99,389.39,0.5536,3.0,540.49,0.7684182092183457,14,0.1556,0.0,9,0,6.557317983260417,89,0.15730337078651685,0.0,10.247105263157895,14.22342105263158,537.0,74.0,0.062193126022913256,6.557317983260417,6.29432459904984
USER_11235,2025-09-03,2025-10-03,2025-12-31,2025-12-28,2025-10-11,119,30,7.7,231.0,161.23,69.77,0.302,2.0,200.81,0.8693073593073594,12,0.1333,3.0,3,0,5.44673737166631,89,0.1348314606741573,0.025210084033613446,2.3256666666666663,6.693666666666667,38.0,78.0,0.25210084033613445,5.44673737166631,5.307326660705624
USER_11236,2022-05-23,2025-10-03,2025-12-31,2025-12-31,2025-11-12,1318,10,4.34,43.4,26.69,16.71,0.385,3.0,86.24,1.9870967741935484,7,0.0778,0.0,0,1,3.793239469438179,89,0.07865168539325842,0.0,1.671,8.623999999999999,1269.0,49.0,0.007587253414264037,3.793239469438179,4.468662941333428
USER_11237,2021-08-09,2025-10-03,2025-12-31,2025-12-13,2025-10-06,1605,37,4.21,155.77,51.35,104.42,0.6703,1.0,220.17,1.41343005713552,11,0.1222,18.0,4,0,5.05477976308044,89,0.12359550561797752,0.011214953271028037,2.8221621621621624,5.9505405405405405,1519.0,68.0,0.023052959501557634,5.05477976308044,5.39893163658063
USER_11238,2024-12-03,2025-10-03,2025-12-31,2025-12-26,2025-10-10,393,38,5.95,226.1,109.89,116.21,0.514,5.0,151.82,0.6714727996461742,13,0.1444,5.0,7,0,5.425390449111513,89,0.14606741573033707,0.01272264631043257,3.058157894736842,3.995263157894737,311.0,77.0,0.09669211195928754,5.425390449111513,5.02926075821942
USER_11239,2023-12-19,2025-10-03,2025-12-31,2025-12-30,2025-10-31,743,16,15.5,248.0,178.72,69.28,0.2794,2.0,314.19,1.2668951612903225,5,0.0556,1.0,0,1,5.517452896464707,89,0.056179775280898875,0.0013458950201884253,4.33,19.636875,682.0,60.0,0.021534320323014805,5.517452896464707,5.753175631592122
USER_11240,2023-07-19,2025-10-03,2025-12-31,2025-12-10,2025-10-16,896,18,3.57,64.26,6.87,57.39,0.8931,0.0,0.0,0.0,7,0.0778,21.0,0,1,4.178379291165174,89,0.07865168539325842,0.0234375,3.1883333333333335,0.0,820.0,55.0,0.020089285714285716,4.178379291165174,0.0
USER_11241,2025-09-26,2025-10-03,2025-12-31,2025-12-30,2025-10-05,96,73,10.32,753.36,585.04,168.32,0.2234,0.0,0.0,0.0,21,0.2333,1.0,0,1,6.625869707644164,89,0.23595505617977527,0.010416666666666666,2.305753424657534,0.0,9.0,86.0,0.7604166666666666,6.625869707644164,0.0
USER_11242,2024-08-30,2025-10-03,2025-12-31,2025-12-31,2025-10-09,488,109,8.71,949.39,195.42,753.97,0.7942,5.0,1212.03,1.2766407904022583,27,0.3,0.0,6,0,6.856872426667503,89,0.30337078651685395,0.0,6.917155963302752,11.11954128440367,405.0,83.0,0.22336065573770492,6.856872426667503,7.100876640707467
USER_11243,2023-03-16,2025-10-03,2025-12-31,2025-12-29,2025-10-06,1021,115,5.23,601.45,471.16,130.29,0.2166,5.0,546.11,0.9079890265192451,25,0.2778,2.0,10,0,6.401004674369285,89,0.2808988764044944,0.0019588638589618022,1.1329565217391304,4.748782608695652,935.0,84.0,0.11263467189030363,6.401004674369285,6.304649879096851
USER_11244,2024-12-18,2025-10-03,2025-12-31,2025-11-29,2025-10-04,378,25,0.0,304.0,180.94,123.06,0.4048,1.0,237.64,0.7817105263157894,9,0.1,32.0,4,0,5.720311776607412,89,0.10112359550561797,0.08465608465608465,4.9224,9.5056,290.0,56.0,0.06613756613756613,5.720311776607412,5.474956140206493
USER_11245,2025-07-10,2025-10-03,2025-12-31,2025-12-25,2025-10-14,174,23,17.26,396.98,377.44,19.54,0.0492,2.0,551.51,1.3892639427678974,8,0.0889,6.0,4,0,5.98640175276552,89,0.0898876404494382,0.034482758620689655,0.8495652173913043,23.97869565217391,96.0,72.0,0.13218390804597702,5.98640175276552,6.314471532775625
USER_11246,2025-06-22,2025-10-03,2025-12-31,2025-12-29,2025-10-05,192,92,0.0,1794.92,1997.39,-202.47,-0.1128,4.0,1904.72,1.0611726427918793,31,0.3444,2.0,19,0,7.493272704440213,89,0.34831460674157305,0.010416666666666666,-2.2007608695652174,20.703478260869566,105.0,85.0,0.4791666666666667,7.493272704440213,7.552615168910555
USER_11247,2024-08-29,2025-10-03,2025-12-31,2025-12-23,2025-10-04,489,23,5.3,121.9,47.21,74.69,0.6127,3.0,213.63,1.7525020508613616,10,0.1111,8.0,2,0,4.811371016571989,89,0.11235955056179775,0.016359918200409,3.247391304347826,9.288260869565217,401.0,80.0,0.04703476482617587,4.811371016571989,5.368915615393574
USER_11248,2025-07-11,2025-10-03,2025-12-31,2025-12-28,2025-10-03,173,91,16.22,1476.02,578.99,897.03,0.6077,4.0,1145.37,0.7759854202517581,28,0.3111,3.0,7,0,7.29778182340111,89,0.3146067415730337,0.017341040462427744,9.857472527472527,12.586483516483515,84.0,86.0,0.5260115606936416,7.29778182340111,7.044355707295068
USER_11249,2021-10-10,2025-10-03,2025-12-31,2025-12-07,2025-10-06,1543,13,15.51,201.63,75.45,126.18,0.6258,3.0,195.81,0.9711352477309925,9,0.1,24.0,2,0,5.311381655877238,89,0.10112359550561797,0.015554115359688918,9.706153846153846,15.062307692307693,1457.0,62.0,0.008425145819831496,5.311381655877238,5.282238796335346
USER_11250,2022-02-11,2025-10-03,2025-12-31,2025-12-31,2025-10-09,1419,49,6.29,308.21,137.99,170.22,0.5523,1.0,167.15,0.5423250381233575,14,0.1556,0.0,2,0,5.734020657716811,89,0.15730337078651685,0.0,3.4738775510204083,3.4112244897959183,1336.0,83.0,0.03453136011275546,5.734020657716811,5.124856438186279
USER_11251,2025-06-10,2025-10-03,2025-12-31,2025-12-31,2025-10-22,204,28,6.32,176.96,170.16,6.8,0.0384,2.0,199.0,1.1245479204339963,11,0.1222,0.0,5,0,5.181558805937841,89,0.12359550561797752,0.0,0.24285714285714285,7.107142857142857,134.0,70.0,0.13725490196078433,5.181558805937841,5.298317366548036
USER_11252,2023-07-23,2025-10-03,2025-12-31,2025-12-28,2025-10-11,892,131,12.79,1675.49,1366.59,308.9,0.1844,5.0,2065.39,1.232708043617091,36,0.4,3.0,14,0,7.424457601080859,89,0.4044943820224719,0.0033632286995515697,2.3580152671755723,15.766335877862595,811.0,78.0,0.1468609865470852,7.424457601080859,7.633558402435813
USER_11253,2025-07-28,2025-10-03,2025-12-31,2025-12-03,2025-10-03,156,22,15.71,345.62,183.85,161.77,0.4681,7.0,320.59,0.9275794224871245,8,0.0889,28.0,4,0,5.8482290790212295,89,0.0898876404494382,0.1794871794871795,7.3531818181818185,14.572272727272725,67.0,61.0,0.14102564102564102,5.8482290790212295,5.773277442294003
USER_11254,2022-09-07,2025-10-03,2025-12-31,2025-12-30,2025-10-06,1211,89,7.36,655.04,595.4,59.64,0.091,3.0,670.55,1.023677943331705,22,0.2444,1.0,8,0,6.486221762694909,89,0.24719101123595505,0.0008257638315441783,0.6701123595505618,7.534269662921348,1125.0,85.0,0.07349298100743187,6.486221762694909,6.509588473355084
USER_11255,2024-12-29,2025-10-03,2025-12-31,2025-12-30,2025-10-13,367,28,3.74,104.72,56.27,48.45,0.4627,1.0,71.38,0.6816271963330787,11,0.1222,1.0,4,0,4.660794089736088,89,0.12359550561797752,0.0027247956403269754,1.730357142857143,2.549285714285714,288.0,78.0,0.07629427792915532,4.660794089736088,4.281930018135596
USER_11256,2025-06-05,2025-10-03,2025-12-31,2025-12-29,2025-10-03,209,129,4.41,568.89,570.28,-1.39,-0.0024,2.0,533.67,0.9380899646680377,35,0.3889,2.0,15,0,6.345443359748945,89,0.39325842696629215,0.009569377990430622,-0.01077519379844961,4.136976744186046,120.0,87.0,0.6172248803827751,6.345443359748945,6.281649734152881
USER_11257,2023-03-30,2025-10-03,2025-12-31,2025-11-26,2025-10-05,1007,13,8.17,106.21,30.19,76.02,0.7158,1.0,102.15,0.9617738442707844,5,0.0556,35.0,0,1,4.674789527868148,89,0.056179775280898875,0.03475670307845084,5.8476923076923075,7.857692307692308,920.0,52.0,0.012909632571996028,4.674789527868148,4.636184239517261
USER_11258,2025-07-01,2025-10-03,2025-12-31,2025-12-11,2025-10-10,183,22,5.71,125.62,128.99,-3.37,-0.0268,2.0,205.24,1.6338162712943798,8,0.0889,20.0,0,1,4.84119047511598,89,0.0898876404494382,0.1092896174863388,-0.1531818181818182,9.32909090909091,101.0,62.0,0.12021857923497267,4.84119047511598,5.329040539190878
USER_11259,2025-01-04,2025-10-03,2025-12-31,2025-12-18,2025-10-04,361,25,9.49,237.25,94.93,142.32,0.5999,4.0,354.74,1.4952160168598525,10,0.1111,13.0,1,0,5.473320542534312,89,0.11235955056179775,0.036011080332409975,5.6928,14.1896,273.0,75.0,0.06925207756232687,5.473320542534312,5.874200126947331
USER_11260,2022-03-27,2025-10-03,2025-12-31,2025-12-22,2025-10-07,1375,26,14.78,384.28,448.29,-64.01,-0.1666,2.0,305.22,0.7942645987300928,10,0.1111,9.0,2,0,5.953970342680401,89,0.11235955056179775,0.006545454545454545,-2.4619230769230773,11.73923076923077,1290.0,76.0,0.01890909090909091,5.953970342680401,5.724303797876949
USER_11261,2024-12-01,2025-10-03,2025-12-31,2025-12-30,2025-10-04,395,131,5.16,675.96,274.97,400.99,0.5932,2.0,496.73,0.7348511746257175,31,0.3444,1.0,20,0,6.517612186971757,89,0.34831460674157305,0.002531645569620253,3.0609923664122136,3.7918320610687024,307.0,87.0,0.33164556962025316,6.517612186971757,6.210057761323374
USER_11262,2025-02-06,2025-10-03,2025-12-31,2025-12-29,2025-10-07,328,58,11.42,662.36,644.3,18.06,0.0273,1.0,717.63,1.0834440485536565,17,0.1889,2.0,1,0,6.4973178292474145,89,0.19101123595505617,0.006097560975609756,0.3113793103448276,12.37293103448276,243.0,83.0,0.17682926829268292,6.4973178292474145,6.57734662165103
USER_11263,2020-08-10,2025-10-03,2025-12-31,2025-12-30,2025-10-11,1969,167,0.0,1060.45,939.79,120.66,0.1138,4.0,1318.79,1.2436135602810128,35,0.3889,1.0,18,0,6.967391176878011,89,0.39325842696629215,0.0005078720162519045,0.7225149700598802,7.896946107784431,1888.0,80.0,0.08481462671406806,6.967391176878011,7.185227912015025
USER_11264,2025-09-11,2025-10-03,2025-12-31,2025-12-31,2025-10-18,111,31,13.91,431.21,266.69,164.52,0.3815,3.0,541.13,1.2549106004035158,10,0.1111,0.0,4,0,6.068911581241491,89,0.11235955056179775,0.0,5.307096774193549,17.455806451612904,37.0,74.0,0.27927927927927926,6.068911581241491,6.295505825078182
USER_11265,2024-07-19,2025-10-03,2025-12-31,2025-12-30,2025-10-03,530,54,4.9,264.6,33.68,230.92,0.8727,5.0,320.24,1.2102796674225245,16,0.1778,1.0,13,0,5.5819914176022785,89,0.1797752808988764,0.0018867924528301887,4.276296296296296,5.930370370370371,441.0,88.0,0.1018867924528302,5.5819914176022785,5.772188507320261
USER_11266,2022-06-25,2025-10-03,2025-12-31,2025-12-27,2025-10-05,1285,66,5.41,357.06,271.16,85.9,0.2406,5.0,255.96,0.7168543101999664,20,0.2222,4.0,3,0,5.8807005701231265,89,0.2247191011235955,0.0031128404669260703,1.3015151515151515,3.8781818181818184,1198.0,83.0,0.051361867704280154,5.8807005701231265,5.548920430758397
USER_11267,2025-07-30,2025-10-03,2025-12-31,2025-11-29,2025-10-09,154,48,0.0,382.56,97.03,285.53,0.7464,6.0,299.18,0.7820472605604349,15,0.1667,32.0,5,0,5.949496062285481,89,0.16853932584269662,0.2077922077922078,5.948541666666666,6.232916666666667,71.0,51.0,0.3116883116883117,5.949496062285481,5.704382294728169
USER_11268,2025-08-23,2025-10-03,2025-12-31,2025-12-28,2025-10-13,130,29,9.26,268.54,168.41,100.13,0.3729,1.0,191.78,0.7141580397706114,10,0.1111,3.0,1,0,5.596716802341013,89,0.11235955056179775,0.023076923076923078,3.452758620689655,6.613103448275862,51.0,76.0,0.2230769230769231,5.596716802341013,5.261549642355822
USER_11269,2023-08-09,2025-10-03,2025-12-31,2025-12-26,2025-10-08,875,87,5.79,503.73,50.37,453.36,0.9,4.0,510.65,1.0137375181148631,26,0.2889,5.0,7,0,6.2240236328318845,89,0.29213483146067415,0.005714285714285714,5.211034482758621,5.869540229885057,791.0,79.0,0.09942857142857142,6.2240236328318845,6.237640797532764
USER_11270,2025-09-26,2025-10-03,2025-12-31,2025-12-31,2025-10-04,96,168,10.48,1760.64,1243.96,516.68,0.2935,6.0,1344.92,0.7638813158851326,34,0.3778,0.0,25,0,7.47400047234096,89,0.38202247191011235,0.0,3.07547619047619,8.005476190476191,8.0,88.0,1.75,7.47400047234096,7.204833073074281
USER_11271,2022-07-08,2025-10-03,2025-12-31,2025-12-10,2025-10-04,1272,23,7.63,175.49,77.16,98.33,0.5603,2.0,282.15,1.6077839193116414,8,0.0889,21.0,4,0,5.1732642175444745,89,0.0898876404494382,0.01650943396226415,4.275217391304348,12.267391304347825,1184.0,67.0,0.018081761006289308,5.1732642175444745,5.645976792559814
USER_11272,2024-01-19,2025-10-03,2025-12-31,2025-12-15,2025-10-12,712,33,11.72,386.76,398.43,-11.67,-0.0302,2.0,336.7,0.8705657255145309,11,0.1222,16.0,0,1,5.96038659153712,89,0.12359550561797752,0.02247191011235955,-0.35363636363636364,10.203030303030303,632.0,64.0,0.046348314606741575,5.96038659153712,5.822157927391522
USER_11273,2024-12-29,2025-10-03,2025-12-31,2025-12-30,2025-10-05,367,94,10.65,1001.1,230.94,770.16,0.7693,3.0,1017.64,1.0165218259914095,25,0.2778,1.0,10,0,6.909853077064283,89,0.2808988764044944,0.0027247956403269754,8.193191489361702,10.825957446808511,280.0,86.0,0.2561307901907357,6.909853077064283,6.92622368326518
USER_11274,2025-09-19,2025-10-03,2025-12-31,2025-12-28,2025-10-16,103,18,0.0,264.96,26.5,238.46,0.9,2.0,197.93,0.7470184178743963,7,0.0778,3.0,0,1,5.583345921534254,89,0.07865168539325842,0.02912621359223301,13.247777777777777,10.996111111111112,27.0,73.0,0.17475728155339806,5.583345921534254,5.292953004048886
USER_11275,2023-06-14,2025-10-03,2025-12-31,2025-12-28,2025-10-03,931,85,9.98,848.3,279.22,569.08,0.6708,0.0,0.0,0.0,30,0.3333,3.0,4,0,6.744412480785964,89,0.33707865168539325,0.00322234156820623,6.695058823529412,0.0,842.0,86.0,0.09129967776584318,6.744412480785964,0.0
USER_11276,2025-09-03,2025-10-03,2025-12-31,2025-12-24,2025-10-19,119,23,12.51,287.73,124.57,163.16,0.5671,3.0,214.75,0.746359434191777,9,0.1,7.0,2,0,5.665491995367873,89,0.10112359550561797,0.058823529411764705,7.093913043478261,9.33695652173913,46.0,66.0,0.19327731092436976,5.665491995367873,5.374120329963537
USER_11277,2024-07-02,2025-10-03,2025-12-31,2025-12-31,2025-10-14,547,89,4.01,356.89,133.12,223.77,0.627,4.0,271.89,0.7618313766146432,24,0.2667,0.0,15,0,5.880225676616052,89,0.2696629213483146,0.0,2.5142696629213486,3.054943820224719,469.0,78.0,0.16270566727605118,5.880225676616052,5.609068783583762
USER_11278,2024-03-11,2025-10-03,2025-12-31,2025-12-26,2025-10-04,660,104,5.1,530.4,82.3,448.1,0.8448,4.0,538.41,1.015101809954751,29,0.3222,5.0,21,0,6.275515033325713,89,0.3258426966292135,0.007575757575757576,4.308653846153846,5.177019230769231,572.0,83.0,0.15757575757575756,6.275515033325713,6.29047594965132
USER_11279,2024-05-10,2025-10-03,2025-12-31,2025-12-24,2025-10-03,600,39,2.72,106.08,61.7,44.38,0.4184,4.0,83.35,0.7857277526395173,19,0.2111,7.0,6,0,4.673576218652152,89,0.21348314606741572,0.011666666666666667,1.137948717948718,2.137179487179487,511.0,82.0,0.065,4.673576218652152,4.434974808991977
USER_11280,2025-09-22,2025-10-03,2025-12-31,2025-12-31,2025-10-05,100,147,6.85,1006.95,656.91,350.04,0.3476,6.0,1169.06,1.1609911117731764,38,0.4222,0.0,11,0,6.915673844226433,89,0.42696629213483145,0.0,2.3812244897959185,7.952789115646258,13.0,87.0,1.47,6.915673844226433,7.064810308528204
USER_11281,2022-11-11,2025-10-03,2025-12-31,2025-12-29,2025-10-04,1146,46,23.86,1097.56,409.26,688.3,0.6271,1.0,1370.44,1.2486242209993077,14,0.1556,2.0,11,0,7.001755510269327,89,0.15730337078651685,0.0017452006980802793,14.963043478260868,29.79217391304348,1058.0,86.0,0.04013961605584642,7.001755510269327,7.223616561699226
USER_11282,2025-08-18,2025-10-03,2025-12-31,2025-12-31,2025-10-03,135,66,6.57,433.62,218.8,214.82,0.4954,5.0,630.54,1.4541303445413034,21,0.2333,0.0,0,1,6.07447208609159,89,0.23595505617977527,0.0,3.254848484848485,9.553636363636363,46.0,89.0,0.4888888888888889,6.07447208609159,6.4481612810355635
USER_11283,2025-03-14,2025-10-03,2025-12-31,2025-12-31,2025-10-04,292,109,5.09,554.81,534.46,20.35,0.0367,4.0,442.75,0.7980209441069916,27,0.3,0.0,13,0,6.320426509230031,89,0.30337078651685395,0.0,0.18669724770642204,4.0619266055045875,204.0,88.0,0.3732876712328767,6.320426509230031,6.095261340789626
USER_11284,2021-07-26,2025-10-03,2025-12-31,2025-12-30,2025-10-09,1619,76,3.92,297.92,164.11,133.81,0.4491,9.0,447.11,1.5007720193340495,25,0.2778,1.0,5,0,5.70017597906209,89,0.2808988764044944,0.0006176652254478073,1.760657894736842,5.883026315789474,1536.0,82.0,0.04694255713403336,5.70017597906209,6.105038737990311
USER_11285,2025-09-04,2025-10-03,2025-12-31,2025-12-20,2025-10-03,118,29,17.33,502.57,360.48,142.09,0.2827,5.0,525.46,1.0455458941043039,9,0.1,11.0,1,0,6.221722729307599,89,0.10112359550561797,0.09322033898305085,4.899655172413794,18.11931034482759,29.0,78.0,0.2457627118644068,6.221722729307599,6.266175355278598
USER_11286,2024-03-03,2025-10-03,2025-12-31,2025-12-29,2025-10-12,668,37,11.73,434.01,521.23,-87.22,-0.201,0.0,0.0,0.0,13,0.1444,2.0,3,0,6.0753690193302,89,0.14606741573033707,0.0029940119760479044,-2.3572972972972974,0.0,588.0,78.0,0.05538922155688623,6.0753690193302,0.0
USER_11287,2025-05-03,2025-10-03,2025-12-31,2025-12-31,2025-10-04,242,21,7.08,148.68,51.25,97.43,0.6553,0.0,0.0,0.0,8,0.0889,0.0,2,0,5.0084996819658345,89,0.0898876404494382,0.0,4.63952380952381,0.0,154.0,88.0,0.08677685950413223,5.0084996819658345,0.0
USER_11288,2025-06-09,2025-10-03,2025-12-31,2025-12-30,2025-10-03,205,118,14.18,1673.24,1347.04,326.2,0.195,1.0,1020.92,0.610145585809567,31,0.3444,1.0,8,0,7.42311460994867,89,0.34831460674157305,0.004878048780487805,2.7644067796610168,8.65186440677966,116.0,88.0,0.5756097560975609,7.42311460994867,6.929438489813279
USER_11289,2025-09-21,2025-10-03,2025-12-31,2025-12-28,2025-10-03,101,62,14.13,876.06,951.96,-75.9,-0.0866,2.0,1084.9,1.2383854987101341,17,0.1889,3.0,18,0,6.776575405083292,89,0.19101123595505617,0.0297029702970297,-1.224193548387097,17.498387096774195,12.0,86.0,0.6138613861386139,6.776575405083292,6.990164415222855
USER_11290,2021-06-27,2025-10-03,2025-12-31,2025-12-25,2025-10-07,1648,29,5.72,165.88,101.7,64.18,0.3869,1.0,247.73,1.4934289848082951,12,0.1333,6.0,0,1,5.117274991252462,89,0.1348314606741573,0.0036407766990291263,2.2131034482758625,8.542413793103448,1563.0,79.0,0.017597087378640776,5.117274991252462,5.516367970796237
USER_11291,2024-09-05,2025-10-03,2025-12-31,2025-12-19,2025-10-19,482,9,13.74,123.66,101.84,21.82,0.1765,1.0,115.02,0.9301310043668122,5,0.0556,12.0,2,0,4.825590031380704,89,0.056179775280898875,0.024896265560165973,2.4244444444444446,12.78,409.0,61.0,0.01867219917012448,4.825590031380704,4.753762590037918
USER_11292,2025-04-26,2025-10-03,2025-12-31,2025-12-30,2025-10-16,249,33,0.0,553.74,177.33,376.41,0.6798,0.0,0.0,0.0,9,0.1,1.0,3,0,6.318499535512331,89,0.10112359550561797,0.004016064257028112,11.406363636363636,0.0,173.0,75.0,0.13253012048192772,6.318499535512331,0.0
USER_11293,2024-12-16,2025-10-03,2025-12-31,2025-12-31,2025-10-04,380,40,7.35,294.0,181.87,112.13,0.3814,3.0,306.2,1.0414965986394558,12,0.1333,0.0,3,0,5.68697535633982,89,0.1348314606741573,0.0,2.80325,7.654999999999999,292.0,88.0,0.10526315789473684,5.68697535633982,5.727499001273517
USER_11294,2025-07-21,2025-10-03,2025-12-31,2025-12-28,2025-10-08,163,75,8.38,628.5,620.42,8.08,0.0129,1.0,513.81,0.8175178997613364,25,0.2778,3.0,5,0,6.444925853484402,89,0.2808988764044944,0.018404907975460124,0.10773333333333333,6.8508,79.0,81.0,0.4601226993865031,6.444925853484402,6.2437979005527335
USER_11295,2025-07-03,2025-10-03,2025-12-31,2025-12-29,2025-10-03,181,168,5.23,878.64,711.51,167.13,0.1902,3.0,734.81,0.8363038331967586,37,0.4111,2.0,29,0,6.779512732862647,89,0.4157303370786517,0.011049723756906077,0.9948214285714285,4.373869047619047,92.0,87.0,0.9281767955801105,6.779512732862647,6.600971933227955
USER_11296,2025-02-22,2025-10-03,2025-12-31,2025-12-22,2025-10-08,312,45,0.0,167.4,101.81,65.59,0.3918,6.0,98.33,0.5873954599761051,17,0.1889,9.0,4,0,5.126342101808226,89,0.19101123595505617,0.028846153846153848,1.4575555555555557,2.185111111111111,228.0,75.0,0.14423076923076922,5.126342101808226,4.598447640227264
USER_11297,2023-05-19,2025-10-03,2025-12-31,2025-12-30,2025-10-11,957,27,3.22,86.94,94.18,-7.24,-0.0833,3.0,128.53,1.4783758914193696,11,0.1222,1.0,2,0,4.476654763752664,89,0.12359550561797752,0.0010449320794148381,-0.26814814814814814,4.760370370370371,876.0,80.0,0.02821316614420063,4.476654763752664,4.8639125145421644
USER_11298,2025-08-21,2025-10-03,2025-12-31,2025-12-26,2025-10-08,132,9,3.19,28.71,21.57,7.14,0.2487,3.0,48.72,1.6969696969696968,5,0.0556,5.0,1,0,3.391483689474516,89,0.056179775280898875,0.03787878787878788,0.7933333333333333,5.413333333333333,48.0,79.0,0.06818181818181818,3.391483689474516,3.9064072666425105
USER_11299,2023-12-14,2025-10-03,2025-12-31,2025-12-29,2025-10-03,748,30,9.06,271.8,153.63,118.17,0.4348,4.0,203.11,0.7472774098601913,10,0.1111,2.0,8,0,5.608738925969307,89,0.11235955056179775,0.00267379679144385,3.939,6.770333333333334,659.0,87.0,0.040106951871657755,5.608738925969307,5.318659064205951
